source_sa2,target_sa2,count,amount,age_bin
403031070,403021061,503,3314,40-49
403031070,403021061,424,5716,50-59
403031070,403021061,297,4410,60-69
403031070,403021061,1490,173,70-79
403031070,403021061,135,2526,80+
403031070,403021062,1403,9524,18-29
403031070,403021062,1434,10890,30-39
403031070,403021062,1434,14231,40-49
403031070,403021062,1183,8533,50-59
403031070,403021062,1118,7067,60-69
403031070,403021062,535,2168,70-79
403031070,403021062,1488,1012,80+
403031070,403021064,1282,7907,18-29
403031070,403021064,1167,7255,30-39
403031070,403021064,1018,6148,40-49
403031070,403021064,812,4358,50-59
403031070,403021064,772,3230,60-69
403031070,403021064,288,14031,70-79
403031070,403021064,428,997,80+
403031070,403031066,1397,2782,18-29
403031070,403031066,747,13240,30-39
403031070,403031066,1014,1023,40-49
403031070,403031066,655,12060,50-59
403031070,403031067,53,10564,18-29
403031070,403031067,1164,6613,30-39
403031070,403031067,988,4859,40-49
403031070,403031067,531,1813,50-59
403031070,403031067,1069,7135,60-69
403031070,403031068,1315,7912,18-29
403031070,403031068,1341,9681,30-39
403031070,403031068,1323,10143,40-49
403031070,403031068,1263,8987,50-59
403031070,403031068,1036,7487,60-69
403031070,403031068,455,298,70-79
403031070,403031068,1225,10296,80+
403031070,403031069,909,2191,18-29
403031070,403031069,1032,5902,30-39
403031070,403031069,1114,6880,40-49
403031070,403031069,1085,7089,50-59
403031070,403031069,931,6157,60-69
403031070,403031069,362,1260,70-79
403031070,403031069,585,6225,80+
403031070,403031070,149,11050,18-29
403031070,403031070,98,11790,30-39
403031070,403031070,204,13065,40-49
403031070,403031070,229,13457,50-59
403031070,403031070,79,12566,60-69
403031070,403031070,1141,8602,70-79
403031070,403031070,391,168,80+
403031070,403041071,929,4492,30-39
403031070,403041071,591,6205,50-59
403031070,403041073,1434,7707,18-29
403031070,403041073,1262,9574,30-39
403031070,403041073,955,1680,40-49
403031070,403041073,904,3690,50-59
403031070,403041074,764,3309,50-59
403031070,403041077,1290,528,18-29
403031070,403041077,868,14861,30-39
403031070,403041077,732,14923,50-59
403031070,403041077,491,12234,60-69
403031070,403041083,589,13701,18-29
403031070,403041084,619,5355,50-59
403031070,403041085,860,2570,18-29
403031070,403041087,977,4204,18-29
403031070,403041087,810,5700,50-59
403031070,404011091,1154,14918,18-29
403031070,404011092,816,361,18-29
403031070,404011093,1182,7328,18-29
403031070,404011093,1154,8447,30-39
403031070,404011093,990,9964,40-49
403031070,404011093,962,4557,50-59
403031070,404011093,333,3136,60-69
403031070,404011097,610,14472,18-29
403031070,404011097,712,4548,40-49
403031070,404021101,616,13096,18-29
403031070,404031104,167,11725,18-29
403031070,404031104,33,12243,30-39
403031070,404031104,1490,11794,40-49
403031070,404031104,1282,9641,50-59
403031070,404031104,823,3373,60-69
403031070,404031106,547,12430,18-29
403031070,404031107,602,722,18-29
403031070,404031107,424,14624,30-39
403031070,404031107,279,14653,40-49
403031070,404031107,43,13239,50-59
403031070,404031107,1306,12534,60-69
403031070,404031107,610,9286,70-79
403031070,404031108,365,903,18-29
403031070,404031108,139,173,30-39
403031070,404031108,108,240,50-59
403031070,404031108,1195,11002,60-69
403031070,404031108,428,7569,70-79
403031070,406011133,1204,5287,18-29
403031070,406011134,639,13937,50-59
403031070,407011145,1382,12928,50-59
403031070,407011148,910,4283,50-59
403031070,407031165,405,13585,50-59
403041071,401011001,466,11562,18-29
403041071,401011001,107,8802,30-39
403041071,401011001,45,10338,40-49
403041071,401011001,1490,9200,50-59
403041071,401011001,502,2248,60-69
403041071,401011001,805,5931,70-79
403041071,401011002,152,8949,18-29
403041071,401011002,1376,6824,30-39
403041071,401011002,1350,6962,40-49
403041071,401011002,1469,9809,50-59
403041071,401011002,906,1312,60-69
403041071,401021004,1492,8307,18-29
403041071,401021004,1384,10132,30-39
403041071,401021004,1341,7705,40-49
403041071,401021004,1212,9068,50-59
403041071,401021004,1100,6407,60-69
403041071,401021005,569,1325,40-49
403041071,401021005,797,3145,50-59
403041071,401021006,1268,6820,18-29
403041071,401021006,674,1647,40-49
403041071,401021006,695,840,50-59
403041071,401021007,287,12770,18-29
403041071,401021007,1315,8460,30-39
403041071,401021007,1214,8271,40-49
403041071,401021007,1264,8086,50-59
403041071,401021007,1020,9125,60-69
403041071,401021008,1180,275,18-29
403041071,401031011,916,671,18-29
403041071,401031012,1360,5290,18-29
403041071,401031012,1186,5351,30-39
403041071,401031012,1031,3011,40-49
403041071,401031012,968,4222,50-59
403041071,401031012,288,3986,60-69
403041071,401031013,188,12596,18-29
403041071,401031013,1328,11117,30-39
403041071,401031013,1376,12956,40-49
403041071,401031013,1405,11280,50-59
403041071,401031013,978,9606,60-69
403041071,401041016,965,2932,18-29
403041071,401051017,87,10566,18-29
403041071,401051017,1404,9324,30-39
403041071,401051017,1169,6556,40-49
403041071,401051017,1211,10617,50-59
403041071,401051017,424,1327,60-69
403041071,401051018,1348,4248,18-29
403041071,401051018,803,1927,40-49
403041071,401051018,453,194,50-59
403041071,401051019,1205,7211,18-29
403041071,401051019,959,5289,30-39
403041071,401051019,544,4503,40-49
403041071,401051019,787,8331,50-59
403041071,401061021,985,2558,18-29
403041071,401061021,446,2058,40-49
403041071,401061021,741,6493,50-59
403041071,401071023,405,12426,18-29
403041071,401071023,25,11153,30-39
403041071,401071023,152,12819,40-49
403041071,401071023,53,12390,50-59
403041071,401071023,1269,8608,60-69
403041071,401071024,486,12662,18-29
403041071,401071024,88,11660,30-39
403041071,401071024,158,11691,40-49
403041071,401071024,116,14131,50-59
403041071,401071024,1052,11587,60-69
403041071,402031036,1411,11013,18-29
403041071,402031036,1510,13538,30-39
403041071,402031036,1480,14041,40-49
403041071,402031036,1349,13453,50-59
403041071,402031036,529,6945,60-69
403041071,402031038,544,13834,18-29
403041071,402031038,446,2668,40-49
403041071,402041046,442,2960,50-59
403041071,402041171,1005,1086,18-29
403041071,402051049,1376,11991,18-29
403041071,402051049,1186,1654,30-39
403041071,402051052,1112,3274,18-29
403041071,402051052,968,646,30-39
403041071,402051052,450,2552,50-59
403041071,403011056,705,14550,18-29
403041071,403011056,535,14347,30-39
403041071,403011056,468,14242,40-49
403041071,403011056,530,1639,50-59
403041071,403011056,53,11732,60-69
403041071,403011056,606,1146,70-79
403041071,403011057,956,1812,18-29
403041071,403011057,528,14782,30-39
403041071,403011057,639,1622,40-49
403041071,403011057,639,4528,50-59
403041071,403011057,163,14731,60-69
403041071,403011057,446,4446,70-79
403041071,403021058,1059,4924,18-29
403041071,403021058,888,4302,30-39
403041071,403021058,884,6788,40-49
403041071,403021058,962,6523,50-59
403041071,403021058,345,1977,60-69
403041071,403021058,894,7398,70-79
403041071,403021059,572,14162,18-29
403041071,403021059,390,13510,30-39
403041071,403021059,217,13030,40-49
403041071,403021059,131,13089,50-59
403041071,403021059,1290,9214,60-69
403041071,403021060,1154,5832,18-29
403041071,403021060,937,7276,30-39
403041071,403021060,739,5578,40-49
403041071,403021060,1182,8919,50-59
403041071,403021060,517,560,60-69
403041071,403021061,1126,8274,18-29
403041071,403021061,1109,9441,30-39
403041071,403021061,1138,10485,40-49
403041071,403021061,1109,11752,50-59
403041071,403021061,694,9090,60-69
403041071,403021061,1324,13051,70-79
403041071,403021061,324,5304,80+
403041071,403021062,290,11331,18-29
403041071,403021062,151,12280,30-39
403041071,403021062,216,11178,40-49
403041071,403021062,1458,10256,50-59
403041071,403021062,1208,9480,60-69
403041071,403021063,1156,7025,18-29
403041071,403021063,775,1880,30-39
403041071,403021063,630,5122,40-49
403041071,403021063,550,4511,50-59
403041071,403021063,649,7350,60-69
403041071,403021064,584,14829,18-29
403041071,403021064,407,14537,30-39
403041071,403021064,417,189,50-59
403041071,403021064,42,12232,60-69
403041071,403021064,608,3112,70-79
403041071,403021064,1075,9339,80+
403041071,403031065,1101,4215,18-29
403041071,403031065,1154,7766,30-39
403041071,403031065,1218,5860,40-49
403041071,403031065,828,5965,50-59
403041071,403031066,509,7702,18-29
403041071,403031066,548,9407,30-39
403041071,403031066,292,8131,40-49
403041071,403031066,367,6250,50-59
403041071,403031066,1020,3918,60-69
403041071,403031067,1103,2874,18-29
403041071,403031067,1111,4866,30-39
403041071,403031067,958,3613,40-49
403041071,403031067,947,5064,50-59
403041071,403031067,565,3357,60-69
403041071,403031067,947,6064,70-79
403041071,403031068,726,3201,18-29
403041071,403031068,616,2752,30-39
403041071,403031068,533,2886,40-49
403041071,403031068,588,3420,50-59
403041071,403031068,53,13306,60-69
403041071,403031068,684,3166,70-79
403041071,403031069,192,9816,18-29
403041071,403031069,90,11486,30-39
403041071,403031069,1479,10348,40-49
403041071,403031069,1248,10504,60-69
403041071,403031070,421,14624,18-29
403041071,403031070,297,14679,30-39
403041071,403031070,468,1013,40-49
403041071,403031070,656,4710,50-59
403041071,403031070,1019,6051,70-79
403041071,403041071,1014,2867,18-29
403041071,403041071,1137,6237,30-39
403041071,403041071,1177,7813,40-49
403041071,403041071,1212,8707,50-59
403041071,403041071,892,5010,60-69
403041071,403041071,14,10963,70-79
403041071,403041071,321,1547,80+
403041071,403041072,1256,4331,18-29
403041071,403041072,757,4551,40-49
403041071,403041072,900,7266,50-59
403041071,403041073,1170,6081,18-29
403041071,403041073,877,4297,30-39
403041071,403041073,953,5909,40-49
403041071,403041073,985,7099,50-59
403041071,403041073,462,1658,60-69
403041071,403041073,795,6061,70-79
403041071,403041074,290,11616,18-29
403041071,403041074,71,11250,30-39
403041071,403041074,1411,10490,40-49
403041071,403041074,1448,9671,50-59
403041071,403041074,784,2246,60-69
403041071,403041075,968,12503,18-29
403041071,403041076,173,11129,18-29
403041071,403041076,410,14202,30-39
403041071,403041076,187,12948,40-49
403041071,403041076,224,13511,50-59
403041071,403041076,1409,11027,60-69
403041071,403041076,446,14152,70-79
403041071,403041077,1240,3538,18-29
403041071,403041077,1309,6037,30-39
403041071,403041077,1263,6572,40-49
403041071,403041077,1290,8064,50-59
403041071,403041077,946,4013,60-69
403041071,403041077,1396,9554,70-79
403041071,403041077,200,838,80+
403041071,403041078,1224,2557,18-29
403041071,403041078,1249,6592,30-39
403041071,403041078,844,9733,40-49
403041071,403041080,1211,4146,18-29
403041071,403041080,1197,4580,30-39
403041071,403041080,1200,7137,40-49
403041071,403041080,1262,8460,50-59
403041071,403041080,698,1880,60-69
403041071,403041080,1409,8993,70-79
403041071,403041080,31,12525,80+
403041071,403041082,131,12569,18-29
403041071,403041082,1114,13196,30-39
403041071,403041082,1375,13472,40-49
403041071,403041082,1451,14487,50-59
403041071,403041082,1094,11975,60-69
403041071,403041083,117,10796,18-29
403041071,403041083,1152,8042,30-39
403041071,403041083,988,6712,40-49
403041071,403041083,1207,10609,50-59
403041071,403041083,566,3761,60-69
403041071,403041084,1021,4314,18-29
403041071,403041084,781,4789,30-39
403041071,403041084,804,4662,40-49
403041071,403041084,1006,6531,50-59
403041071,403041084,450,1230,60-69
403041071,403041084,1348,9733,70-79
403041071,403041084,1462,1343,80+
403041071,403041085,442,332,30-39
403041071,403041085,503,615,40-49
403041071,403041085,476,2249,50-59
403041071,403041085,36,13252,60-69
403041071,403041085,374,1543,70-79
403041071,403041086,450,14641,18-29
403041071,403041086,297,396,30-39
403041071,403041086,314,723,40-49
403041071,403041086,570,3292,50-59
403041071,403041086,226,14185,60-69
403041071,403041086,608,3482,70-79
403041071,403041087,737,14939,18-29
403041071,403041087,170,12495,30-39
403041071,403041087,42,13014,40-49
403041071,403041087,125,12408,50-59
403041071,403041087,1281,9975,60-69
403041071,403041089,1181,6097,18-29
403041071,403041089,982,7373,40-49
403041071,403041089,1316,10182,50-59
403041071,403041089,603,3496,60-69
403041071,403041089,16,9415,70-79
403041071,404011091,1173,6532,18-29
403041071,404011091,1102,7984,50-59
403041071,404011092,1485,5657,18-29
403041071,404011092,1098,2430,30-39
403041071,404011092,814,1454,40-49
403041071,404011092,1128,5696,50-59
403041071,404011092,420,13667,60-69
403041071,404011093,16,11181,18-29
403041071,404011093,1512,9893,30-39
403041071,404011093,1290,8505,40-49
403041071,404011093,1493,11481,50-59
403041071,404011093,608,5020,60-69
403041071,404011096,1360,6824,18-29
403041071,404011096,960,3734,40-49
403041071,404011096,833,3048,50-59
403041071,404011097,974,4998,18-29
403041071,404011097,589,4059,30-39
403041071,404011097,467,1847,40-49
403041071,404011097,1122,7291,50-59
403041071,404021101,1383,6334,18-29
403041071,404021101,777,4031,30-39
403041071,404021101,1080,4697,40-49
403041071,404021101,1020,6291,50-59
403041071,404021102,1316,3674,18-29
403041071,404021102,968,6351,30-39
403041071,404021102,793,5358,40-49
403041071,404021102,606,8710,50-59
403041071,404031104,551,14889,18-29
403041071,404031104,426,14370,30-39
403041071,404031104,510,556,40-49
403041071,404031104,1265,9957,60-69
403041071,404031106,1102,2776,18-29
403041071,404031106,722,2271,50-59
403041071,404031107,939,2968,18-29
403041071,404031107,604,1308,30-39
403041071,404031107,453,858,40-49
403041071,404031107,572,3194,50-59
403041071,404031107,1372,12494,60-69
403041071,404031107,508,5297,70-79
403041071,404031108,782,475,18-29
403041071,404031108,611,1221,30-39
403041071,404031108,645,2015,40-49
403041071,404031108,712,4617,50-59
403041071,404031108,1483,12867,60-69
403041071,405031120,636,759,70-79
403041071,406011134,1249,8112,30-39
403041071,406021143,41,2266,18-29
403041071,407011144,1017,1428,18-29
403041071,407011144,833,4781,40-49
403041071,407011144,1347,10912,50-59
403041071,407011144,575,339,60-69
403041071,407011147,886,6540,40-49
403041071,407011148,1106,3189,18-29
403041071,407011148,912,3207,30-39
403041071,407011148,1169,5053,40-49
403041071,407011148,1366,10809,50-59
403041071,407011148,765,4491,60-69
403041071,407011149,1020,1355,18-29
403041071,407011149,705,1685,50-59
403041071,407031165,1014,2478,40-49
403041071,407031165,288,13583,50-59
403041071,407031168,266,2218,70-79
403041071,407031169,844,241,18-29
403041072,401011001,31,6811,18-29
403041072,401011001,1413,5761,30-39
403041072,401011001,1364,5623,40-49
403041072,401011001,975,2551,50-59
403041072,401011001,549,2244,60-69
403041072,401011001,589,10628,70-79
403041072,401011002,1044,14681,18-29
403041072,401011002,1170,4009,30-39
403041072,401011002,1175,2289,40-49
403041072,401011002,1023,403,50-59
403041072,401011002,566,14820,60-69
403041072,401021007,152,10714,18-29
403041072,401021007,1500,11029,30-39
403041072,401021007,1216,7646,40-49
403041072,401021007,1107,7872,50-59
403041072,401021007,1013,8472,60-69
403041072,401021008,1199,944,18-29
403041072,401021008,1203,2667,30-39
403041072,401031012,91,14583,40-49
403041072,401031012,420,1885,50-59
403041072,401031013,865,1115,18-29
403041072,401031013,982,9641,30-39
403041072,401031013,910,4589,50-59
