source_sa2,target_sa2,count,amount,mcc
403041078,403041074,3233,6378,Medical and Personal Care
403041078,403041074,3212,6905,Personal Services
403041078,403041074,2280,1333,Retail Food Grocery and Supermarkets
403041078,403041074,6056,5881,Travel Accommodation and Rentals
403041078,403041077,4775,3128,Auto and Transportation
403041078,403041077,4183,13718,Dining Sports and Entertainment
403041078,403041077,5634,7053,Retail Food Grocery and Supermarkets
403041078,403041078,2757,3636,Auto and Transportation
403041078,403041078,278,9420,Dining Sports and Entertainment
403041078,403041078,2325,12424,Luxury and Speciality Stores
403041078,403041078,3707,11952,Personal Services
403041078,403041078,3561,2889,Retail Food Grocery and Supermarkets
403041078,403041078,2638,5562,Trades and Light Manufacturing
403041078,403041079,2780,14052,Luxury and Speciality Stores
403041078,403041079,4322,1195,Retail Food Grocery and Supermarkets
403041078,403041080,5525,2456,Dining Sports and Entertainment
403041078,403041080,2306,14099,Luxury and Speciality Stores
403041078,403041080,39,9022,Retail Food Grocery and Supermarkets
403041078,403041082,3852,13546,Auto and Transportation
403041078,403041082,749,11654,Dining Sports and Entertainment
403041078,403041082,4592,1360,Hardware Supplies and Homewares
403041078,403041082,494,5426,Retail Food Grocery and Supermarkets
403041078,403041082,4742,11912,Trades and Light Manufacturing
403041078,403041083,5307,10179,Apparel Discount and Department Stores
403041078,403041083,5117,7248,Dining Sports and Entertainment
403041078,403041083,1929,3423,Hardware Supplies and Homewares
403041078,403041083,641,12940,Retail Food Grocery and Supermarkets
403041078,403041084,1901,11278,Apparel Discount and Department Stores
403041078,403041084,4621,7788,Auto and Transportation
403041078,403041084,4985,2835,Dining Sports and Entertainment
403041078,403041084,4147,3602,Luxury and Speciality Stores
403041078,403041084,812,2034,Medical and Personal Care
403041078,403041084,4653,10954,Personal Services
403041078,403041084,5027,1358,Professional Services
403041078,403041084,1892,823,Retail Food Grocery and Supermarkets
403041078,403041084,2939,222,Travel Accommodation and Rentals
403041078,403041085,5071,9663,Apparel Discount and Department Stores
403041078,403041085,2843,3235,Auto and Transportation
403041078,403041085,4294,13011,Dining Sports and Entertainment
403041078,403041085,6131,9601,Luxury and Speciality Stores
403041078,403041085,3923,10877,Medical and Personal Care
403041078,403041085,2842,6128,Personal Services
403041078,403041085,2356,7527,Professional Services
403041078,403041085,4540,5687,Retail Food Grocery and Supermarkets
403041078,403041086,3601,2927,Apparel Discount and Department Stores
403041078,403041086,1459,2871,Auto and Transportation
403041078,403041086,6073,8210,Dining Sports and Entertainment
403041078,403041086,4613,10873,Hardware Supplies and Homewares
403041078,403041086,6055,10275,Luxury and Speciality Stores
403041078,403041086,2082,2135,Medical and Personal Care
403041078,403041086,672,14860,Personal Services
403041078,403041086,1489,6561,Professional Services
403041078,403041086,4946,4787,Retail Food Grocery and Supermarkets
403041078,403041087,593,10792,Apparel Discount and Department Stores
403041078,403041087,5633,9562,Auto and Transportation
403041078,403041087,2278,10674,Dining Sports and Entertainment
403041078,403041087,1721,1155,Hardware Supplies and Homewares
403041078,403041087,421,9708,Luxury and Speciality Stores
403041078,403041087,4899,14033,Personal Services
403041078,403041087,4225,5079,Retail Food Grocery and Supermarkets
403041078,403041087,4433,10795,Travel Accommodation and Rentals
403041078,403041089,3250,2832,Dining Sports and Entertainment
403041078,403041089,827,14450,Retail Food Grocery and Supermarkets
403041078,404011092,3971,13837,Dining Sports and Entertainment
403041078,404011093,3968,14501,Dining Sports and Entertainment
403041078,404021102,3002,5912,Auto and Transportation
403041078,404031104,3705,6617,Apparel Discount and Department Stores
403041078,404031104,3377,534,Auto and Transportation
403041078,404031104,4373,13175,Dining Sports and Entertainment
403041078,404031104,4200,10906,Hardware Supplies and Homewares
403041078,404031104,2930,2561,Luxury and Speciality Stores
403041078,404031107,4857,5575,Apparel Discount and Department Stores
403041078,404031107,302,10631,Auto and Transportation
403041078,404031107,5212,711,Dining Sports and Entertainment
403041078,404031107,3554,2596,Retail Food Grocery and Supermarkets
403041078,404031108,4785,6910,Auto and Transportation
403041078,404031108,188,2670,Dining Sports and Entertainment
403041078,404031108,3837,8103,Hardware Supplies and Homewares
403041078,404031108,6094,6862,Retail Food Grocery and Supermarkets
403041078,405041127,2132,14985,Retail Food Grocery and Supermarkets
403041078,407011144,3436,694,Retail Food Grocery and Supermarkets
403041078,407011148,3250,2679,Apparel Discount and Department Stores
403041078,407011148,3399,12929,Dining Sports and Entertainment
403041078,407011148,3718,2205,Retail Food Grocery and Supermarkets
403041078,407011149,4828,3435,Retail Food Grocery and Supermarkets
403041079,401011001,973,11759,Apparel Discount and Department Stores
403041079,401011001,2452,10141,Auto and Transportation
403041079,401011001,5118,246,Dining Sports and Entertainment
403041079,401011001,6005,10888,Luxury and Speciality Stores
403041079,401011001,1309,9342,Personal Services
403041079,401011001,3009,11309,Retail Food Grocery and Supermarkets
403041079,401011001,4368,4501,Travel Accommodation and Rentals
403041079,401011002,5090,477,Dining Sports and Entertainment
403041079,401021007,1540,12889,Auto and Transportation
403041079,401021007,3256,12273,Dining Sports and Entertainment
403041079,401031012,2677,3719,Retail Food Grocery and Supermarkets
403041079,401071023,5550,2210,Dining Sports and Entertainment
403041079,401071023,3114,12410,Retail Food Grocery and Supermarkets
403041079,401071024,2734,13421,Retail Food Grocery and Supermarkets
403041079,402031036,2462,4302,Auto and Transportation
403041079,402031036,3451,10975,Luxury and Speciality Stores
403041079,403011056,3194,1397,Auto and Transportation
403041079,403011056,4631,929,Dining Sports and Entertainment
403041079,403011056,160,7801,Retail Food Grocery and Supermarkets
403041079,403011057,3233,2075,Apparel Discount and Department Stores
403041079,403011057,2382,2337,Auto and Transportation
403041079,403011057,829,8286,Dining Sports and Entertainment
403041079,403011057,2720,3739,Luxury and Speciality Stores
403041079,403011057,218,8046,Retail Food Grocery and Supermarkets
403041079,403021058,5719,6640,Apparel Discount and Department Stores
403041079,403021058,5962,7514,Auto and Transportation
403041079,403021058,4363,13707,Dining Sports and Entertainment
403041079,403021058,4610,3153,Retail Food Grocery and Supermarkets
403041079,403021059,4257,5268,Apparel Discount and Department Stores
403041079,403021059,4930,177,Dining Sports and Entertainment
403041079,403021059,1053,12369,Retail Food Grocery and Supermarkets
403041079,403021061,479,11376,Auto and Transportation
403041079,403021061,176,3491,Dining Sports and Entertainment
403041079,403021061,2223,1979,Luxury and Speciality Stores
403041079,403021061,5321,13910,Retail Food Grocery and Supermarkets
403041079,403021061,4041,2291,Travel Accommodation and Rentals
403041079,403021062,4078,4140,Apparel Discount and Department Stores
403041079,403021062,3349,12972,Retail Food Grocery and Supermarkets
403041079,403021063,3847,7653,Auto and Transportation
403041079,403021064,3714,4435,Apparel Discount and Department Stores
403041079,403021064,3181,12207,Dining Sports and Entertainment
403041079,403021064,3680,3857,Hardware Supplies and Homewares
403041079,403021064,372,12725,Luxury and Speciality Stores
403041079,403021064,2822,5899,Personal Services
403041079,403021064,1223,11609,Retail Food Grocery and Supermarkets
403041079,403031066,5317,13147,Auto and Transportation
403041079,403031066,5649,13862,Dining Sports and Entertainment
403041079,403031066,3791,10910,Luxury and Speciality Stores
403041079,403031068,596,5099,Dining Sports and Entertainment
403041079,403031068,3175,3746,Retail Food Grocery and Supermarkets
403041079,403031070,675,12309,Auto and Transportation
403041079,403031070,4581,3940,Retail Food Grocery and Supermarkets
403041079,403041071,3273,3957,Apparel Discount and Department Stores
403041079,403041071,3436,13506,Dining Sports and Entertainment
403041079,403041071,5521,7799,Retail Food Grocery and Supermarkets
403041079,403041072,2720,1270,Apparel Discount and Department Stores
403041079,403041072,5190,6925,Auto and Transportation
403041079,403041072,5311,1877,Dining Sports and Entertainment
403041079,403041072,5122,3756,Retail Food Grocery and Supermarkets
403041079,403041073,3149,2906,Apparel Discount and Department Stores
403041079,403041073,4790,6454,Auto and Transportation
403041079,403041073,1835,8558,Dining Sports and Entertainment
403041079,403041073,6241,12713,Hardware Supplies and Homewares
403041079,403041073,644,12824,Luxury and Speciality Stores
403041079,403041073,4912,12158,Medical and Personal Care
403041079,403041073,3640,9166,Personal Services
403041079,403041073,2011,11084,Professional Services
403041079,403041073,4036,5770,Retail Food Grocery and Supermarkets
403041079,403041073,2223,7401,Trades and Light Manufacturing
403041079,403041073,1000,704,Travel Accommodation and Rentals
403041079,403041074,3549,5861,Apparel Discount and Department Stores
403041079,403041074,2742,269,Auto and Transportation
403041079,403041074,4584,1899,Dining Sports and Entertainment
403041079,403041074,1541,12811,Luxury and Speciality Stores
403041079,403041074,5025,9389,Medical and Personal Care
403041079,403041074,4653,11487,Personal Services
403041079,403041074,3487,10720,Professional Services
403041079,403041074,4765,7450,Retail Food Grocery and Supermarkets
403041079,403041074,5787,6593,Travel Accommodation and Rentals
403041079,403041077,4490,12870,Dining Sports and Entertainment
403041079,403041077,4873,5006,Retail Food Grocery and Supermarkets
403041079,403041078,2829,2198,Auto and Transportation
403041079,403041078,24,9075,Dining Sports and Entertainment
403041079,403041078,4373,5464,Luxury and Speciality Stores
403041079,403041078,566,6880,Personal Services
403041079,403041078,1294,12876,Retail Food Grocery and Supermarkets
403041079,403041079,6210,6405,Dining Sports and Entertainment
403041079,403041079,1560,11057,Luxury and Speciality Stores
403041079,403041079,3104,8657,Professional Services
403041079,403041079,62,8704,Retail Food Grocery and Supermarkets
403041079,403041080,5429,492,Dining Sports and Entertainment
403041079,403041080,5866,6653,Retail Food Grocery and Supermarkets
403041079,403041082,4512,804,Auto and Transportation
403041079,403041082,302,10038,Dining Sports and Entertainment
403041079,403041082,3962,13483,Hardware Supplies and Homewares
403041079,403041082,2700,3054,Luxury and Speciality Stores
403041079,403041082,6107,5468,Retail Food Grocery and Supermarkets
403041079,403041082,3971,12169,Trades and Light Manufacturing
403041079,403041083,333,8597,Apparel Discount and Department Stores
403041079,403041083,5410,5453,Dining Sports and Entertainment
403041079,403041083,1460,13369,Retail Food Grocery and Supermarkets
403041079,403041084,112,7782,Apparel Discount and Department Stores
403041079,403041084,2986,3309,Auto and Transportation
403041079,403041084,3462,14264,Dining Sports and Entertainment
403041079,403041084,2696,14798,Luxury and Speciality Stores
403041079,403041084,5651,13700,Medical and Personal Care
403041079,403041084,3948,8339,Personal Services
403041079,403041084,4391,12831,Professional Services
403041079,403041084,110,11117,Retail Food Grocery and Supermarkets
403041079,403041084,1808,12254,Travel Accommodation and Rentals
403041079,403041085,3591,4814,Apparel Discount and Department Stores
403041079,403041085,1853,1271,Auto and Transportation
